P3278 0.477273 21
P1270 0.477273 462
P3420 0.477273 21
P3856 0.477193 136
P2745 0.477124 73
P3441 0.476923 31
P1470 0.476744 41
P1696 0.476489 152
P2306 0.476386 232
P3073 0.476190 10
P1565 0.476190 720
P2371 0.476190 10
P1486 0.475857 611
P1119 0.475664 215
P2209 0.475664 430
P2007 0.475241 739
P1776 0.475066 181
P3199 0.474886 104
P1661 0.474708 122
P3540 0.474684 75
P1191 0.474134 1054
P3159 0.474026 73
P3232 0.473868 272
P1200 0.473498 134
P3431 0.473214 53
P3206 0.472222 68
P1404 0.472222 17
P1560 0.471986 278
P3858 0.471831 67
P1646 0.471698 350
P3546 0.471698 50
P3209 0.471639 449
P3907 0.471503 91
P1998 0.471483 124
P2023 0.470588 40
P3942 0.470588 8
P3826 0.470588 48
P3792 0.470588 24
P3057 0.470588 8
P1370 0.470588 184
P3574 0.470430 175
P2127 0.470167 394
P2510 0.470149 63
P2793 0.469880 117
P2754 0.469457 415
P3522 0.468992 121
P2329 0.468847 301
P3510 0.468750 15
P1162 0.468750 15
P2097 0.468571 82
P2405 0.468208 81
P3824 0.468085 44
P2422 0.468085 66
P3389 0.468085 44
P2597 0.467890 255
P2140 0.467811 218
P3248 0.467742 29
P2069 0.467391 43
P1272 0.467005 92
P3817 0.466667 21
P3472 0.466667 7
P1313 0.466667 28
P1684 0.466321 180
P1528 0.466077 158
P2266 0.465517 27
P1550 0.465517 27
P2283 0.465347 47
P1508 0.465278 67
P1265 0.465116 80
P2670 0.465116 20
P1257 0.465084 1019
P1484 0.465046 153
P1770 0.464912 212
P3132 0.464896 245
P1780 0.464865 86
P2090 0.464567 59
P3101 0.464286 39
P2978 0.464286 13
P3624 0.464052 71
P2086 0.463636 102
P3018 0.463415 19
P2101 0.463215 170
P3320 0.462963 25
P3119 0.462733 149
P3611 0.462687 93
P2214 0.462687 31
P2964 0.462585 68
P3238 0.462277 337
P2808 0.461538 6
P1517 0.461538 66
P2862 0.461538 18
P3027 0.461538 12
P2373 0.461538 6
P3155 0.461165 285
P1855 0.460836 353
P3172 0.460618 731
P2729 0.460134 479
P3621 0.460000 46
P3005 0.460000 23
P1315 0.459770 40
P3652 0.459770 40
P1672 0.459732 274
P2824 0.459627 74
P1082 0.459430 419
P1336 0.459174 478
P3256 0.459016 28
P2018 0.458937 95
P3648 0.458716 50
P1529 0.458621 399
P2226 0.458442 353
P1414 0.458333 165
P2410 0.458333 22
P2397 0.458333 11
P2029 0.458333 11
P2045 0.458270 302
P1961 0.457516 70
P3821 0.457143 16
P3684 0.457143 16
P3681 0.457143 32
P2028 0.456973 154
P3051 0.456853 90
P1969 0.456790 74
P2074 0.456790 37
P3110 0.456261 798
P3434 0.456140 78
P2384 0.455830 129
P3216 0.455782 67
P3302 0.455556 41
P1193 0.455414 429
P3124 0.455238 239
P2038 0.454870 1527
P1306 0.454861 393
P3178 0.454545 25
P3285 0.454545 20
P2382 0.454545 20
P2310 0.454545 15
P2804 0.454545 30
P3308 0.454545 10
P2057 0.454545 10
P1674 0.454545 135
P3260 0.453488 39
P1340 0.453441 112
P2683 0.453202 92
P1962 0.453125 29
P1052 0.452830 528
P3388 0.452830 24
P3829 0.452830 72
P1012 0.452601 2201
P3038 0.452555 310
P2348 0.452128 170
P2345 0.452055 33
P3304 0.452055 132
P2818 0.451208 934
P1844 0.450980 23
P2568 0.450847 133
P3037 0.450777 87
P1738 0.450777 87
P2650 0.450704 32
P2803 0.450704 64
P3578 0.450450 100
P1892 0.450331 68
P2312 0.450000 9
P2180 0.450000 54
P2590 0.450000 72
P1140 0.450000 9
P2353 0.450000 9
P2831 0.450000 18
P2386 0.449857 157
P3333 0.449814 121
P1572 0.449755 367
P3672 0.449612 174
P3280 0.449438 80
P3387 0.449438 40
P3170 0.448889 303
P3534 0.448819 114
P2750 0.448680 153
P1337 0.448485 296
P3342 0.448276 13
P3466 0.448276 13
P1038 0.448209 463
P1492 0.448085 889
P1028 0.448007 517
P1803 0.447950 142
P1006 0.447917 989
P1026 0.447613 1491
P1619 0.447471 230
P1421 0.447368 17
P1493 0.447059 494
P1185 0.446715 306
P1875 0.446659 381
P2453 0.446602 138
P1227 0.446588 301
P3767 0.446281 162
P1967 0.445652 82
P2081 0.445545 90
P3262 0.445355 163
P2044 0.445055 81
P3231 0.444717 181
P1407 0.444583 357
P2048 0.444444 348
P1695 0.444444 16
P2356 0.444444 20
P2714 0.444444 20
P3183 0.444444 8
P3169 0.444444 8
P1911 0.444272 1148
P1015 0.443928 1433
P2049 0.443658 1756
P2956 0.443570 338
P3240 0.443548 330
P1610 0.443526 644
P1223 0.443439 98
P1932 0.443396 94
P1504 0.443299 86
P1833 0.443256 746
P2115 0.442953 528
P2298 0.442693 309
P1117 0.442529 77
P3589 0.442211 88
P2587 0.441860 19
P1611 0.441584 446
P2758 0.441558 68
P3853 0.441558 68
P3118 0.441379 64
P3933 0.441176 30
P2220 0.441176 15
P3932 0.441176 75
P3133 0.441176 30
P3343 0.440980 198
P1596 0.440932 265
P3234 0.440789 67
P1205 0.440678 52
P1545 0.440000 44
P1614 0.439883 450
P3798 0.439560 40
P3787 0.439394 29
P3143 0.439331 525
P2751 0.439070 472
P3473 0.439024 54
P3348 0.439024 18
P1233 0.438986 277
P3212 0.438596 450
P2289 0.438596 75
P2851 0.438356 32
P2836 0.438356 32
P2525 0.438356 32
P3454 0.438202 39
P2679 0.438202 39
P3503 0.438134 216
P2877 0.437923 194
P2584 0.437500 91
P3493 0.437500 7
P1437 0.437500 35
P2215 0.437500 49
P2681 0.437500 7
P3291 0.437500 14
P2331 0.437202 275
P1411 0.436742 252
P1807 0.436620 62
P3165 0.436364 96
P1787 0.436251 633
P3162 0.435897 34
P1483 0.435636 599
P3261 0.435601 301
P3289 0.435567 338
P2149 0.435484 54
P2767 0.435294 37
P3106 0.435233 168
P1691 0.434944 234
P1029 0.434915 1146
P3766 0.434783 10
P3299 0.434783 60
P1300 0.434673 173
P2457 0.434555 83
P3749 0.434483 63
P2085 0.434483 63
P2385 0.434109 56
P1148 0.434010 171
P2792 0.433735 36
P2068 0.433566 62
P1443 0.433518 313
P1045 0.433373 1083
P1900 0.433333 13
P3732 0.433145 230
P1098 0.433036 388
P2125 0.432900 100
P1533 0.432432 80
P2108 0.432432 16
P1342 0.432394 307
P1433 0.432373 585
P1827 0.432065 318
P3125 0.431818 76
P3727 0.431818 57
P1907 0.431727 215
P2566 0.431655 60
P1008 0.431501 2104
P2198 0.431373 22
P3591 0.431373 22
P2680 0.431373 22
P1953 0.431034 25
P2346 0.430986 153
P3641 0.430769 28
P2022 0.430622 90
P1144 0.430556 31
P2716 0.430380 272
P3122 0.430267 290
P2301 0.428913 718
P1041 0.428873 1016
P2036 0.428571 15
P1490 0.428571 9
P3683 0.428571 21
P2691 0.428571 6
P3642 0.428571 27
P3515 0.428571 12
P3340 0.428571 6
P2046 0.428571 12
P2478 0.428571 6
P1365 0.428571 9
P2244 0.428571 99
P1743 0.428571 9
P1327 0.428571 6
P3196 0.428315 478
P1954 0.428246 188
P2961 0.428115 134
P2456 0.427823 735
P1552 0.427570 183
P1199 0.427451 109
P1859 0.427083 41
P2901 0.427027 79
P2201 0.426829 35
P1169 0.426295 107
P1104 0.426056 121
P2526 0.425532 40
P3565 0.425532 20
P1292 0.425414 77
P3071 0.425000 17
P2459 0.425000 68
P1779 0.424490 104
P2083 0.424242 112
P3281 0.424242 14
P1243 0.424242 14
P2474 0.423913 39
P2159 0.423611 61
P2823 0.423480 202
P2444 0.423077 11
P3275 0.422658 194
P2237 0.422222 19
P2663 0.422111 84
P3555 0.421965 292
P3338 0.421875 27
P2592 0.421687 35
P3345 0.421429 59
P3140 0.421400 319
P1382 0.421384 67
P1797 0.421335 549
P3030 0.421053 16
P3920 0.421053 8
P1561 0.421053 64
P2347 0.420732 69
P1125 0.420455 74
P1096 0.420251 1104
P1135 0.420139 121
P1446 0.420000 21
P2464 0.419825 144
P2066 0.419753 68
P2946 0.419753 68
P2564 0.419689 81
P1887 0.419643 47
P3482 0.419048 44
P3586 0.418605 36
P2844 0.418216 225
P1935 0.418152 258
P2137 0.418079 74
P1901 0.418012 2149
P2960 0.417910 56
P1017 0.417785 498
P2738 0.417722 330
P2299 0.417687 307
P2338 0.417486 382
P2797 0.417219 63
P1301 0.417160 141
P1150 0.416859 361
P1175 0.416667 20
P1586 0.416667 20
P1298 0.416667 75
P3415 0.416667 35
P1120 0.416667 10
P1305 0.416567 694
P3673 0.416025 270
P1030 0.416000 936
P2419 0.415663 69
P1585 0.415648 170
P3879 0.414894 39
P2077 0.414634 17
P2292 0.414545 228
P1003 0.414203 1639
P1465 0.414013 130
P2732 0.413793 408
P3031 0.413793 36
P3835 0.413793 12
P1519 0.413462 43
P2427 0.413333 155
P1805 0.413265 81
P2277 0.413043 133
P2439 0.412903 64
P1873 0.412281 47
P2223 0.412048 171
P1847 0.411765 7
P2826 0.411765 7
P1897 0.411765 28
P2418 0.411765 7
P3699 0.411765 7
P1398 0.411765 49
P2517 0.411765 21
P1156 0.411765 7
P2109 0.411581 263
P2462 0.411559 235
P3442 0.411429 72
P1472 0.411392 65
P1035 0.411330 167
P1595 0.411290 51
P2694 0.411255 95
P1979 0.411215 44
P2666 0.411003 127
P1521 0.410853 53
P1942 0.410853 53
P2408 0.410405 71
P3532 0.409884 141
P2904 0.409836 25
P1701 0.409722 59
P1319 0.409524 86
P1338 0.409357 70
P1778 0.409283 97
P1647 0.408983 173
P2258 0.408867 166
P2059 0.408451 116
P2208 0.408333 588
P3889 0.408163 20
P3352 0.408163 20
P2270 0.408000 51
P1176 0.407777 409
P1036 0.407558 2901
P2092 0.407407 11
P2742 0.407317 167
P1997 0.407288 380
P2778 0.406780 24
P1308 0.406639 98
P3233 0.406639 196
P3224 0.406455 1360
P1837 0.406250 13
P1569 0.406040 121
P2882 0.405660 43
P2490 0.405405 30
P2480 0.405286 92
P3396 0.405263 77
P1913 0.405253 216
P2303 0.404858 300
P3569 0.404762 102
P1692 0.404337 317
P1095 0.404319 543
P2141 0.404282 321
P2965 0.404255 95
P2142 0.403683 285
P2193 0.403226 25
P2143 0.403042 106
P2276 0.402817 143
P1793 0.402778 29
P3332 0.402597 31
P3745 0.402299 35
P3594 0.401667 241
P1049 0.401583 406
P2712 0.401408 57
P3107 0.401392 173
P1225 0.401330 181
P1031 0.401321 1519
P1212 0.401099 292
P3330 0.401099 73
P2224 0.400000 10
P2881 0.400000 6
P3602 0.400000 8
P1553 0.400000 6
P3499 0.400000 6
P2168 0.400000 22
P1239 0.400000 24
P3808 0.400000 22
P1124 0.399433 141
P1922 0.399289 337
P1874 0.399217 204
P1023 0.398944 529
P1673 0.398907 146
P1070 0.398848 1108
P1123 0.398818 270
P3153 0.398747 191
P1251 0.398573 1061
P2693 0.397590 198
P2154 0.397580 460
P3566 0.397306 118
P3931 0.397059 108
P1005 0.396988 1160
P3298 0.396825 25
P3440 0.396825 25
P1581 0.396694 48
P3576 0.396175 290
P1033 0.396040 240
P1043 0.396026 299
P1615 0.395973 236
P2324 0.395952 626
P1016 0.395525 1308
P3938 0.395349 17
P2962 0.394659 133
P3507 0.394309 97
P3514 0.394118 134
P2000 0.394068 93
P1951 0.394017 461
P3282 0.393939 286
P1118 0.393617 37
P1909 0.393258 35
P2763 0.392614 404
P2667 0.392157 40
P2654 0.391892 174
P3167 0.391892 29
P3251 0.391858 154
P1527 0.391753 38
P1546 0.391667 47
P1093 0.391586 726
P3464 0.391304 9
P1842 0.391304 9
P3113 0.391304 9
P2906 0.391304 18
P2352 0.391304 54
P2120 0.391229 678
P2527 0.390836 145
P1902 0.390533 66
P1476 0.390244 16
P2707 0.390244 128
P2054 0.389978 179
P2819 0.389895 409
P3789 0.389831 23
P1825 0.389474 37
P2242 0.389089 649
P1915 0.388889 84
P3610 0.388889 35
P2016 0.388393 87
P1626 0.388325 459
P2243 0.388203 1132
P2500 0.388158 59
P2369 0.388060 26
P2625 0.387755 19
P2569 0.387755 19
P3053 0.387464 136
P3141 0.387283 67
P1604 0.387263 225
P2146 0.387097 36
P1507 0.387027 901
P1924 0.386809 217
P1375 0.386667 116
P1820 0.386517 344
P2423 0.386364 357
P2674 0.386139 39
P2761 0.385915 822
P2661 0.385484 239
P1177 0.385338 410
P1594 0.385135 114
P1702 0.384615 195
P1551 0.384615 5
P2912 0.384615 5
P1815 0.384615 55
P2448 0.384615 10
P1543 0.384298 93
P2466 0.384091 169
P2322 0.384058 159
P3158 0.384045 207
P3052 0.383538 219
P3564 0.383523 135
P3064 0.383436 125
P2034 0.383399 97
P2011 0.383333 46
P1040 0.383258 847
P1100 0.383249 151
P1208 0.383240 1907
P2118 0.382979 180
P2124 0.382826 214
P3207 0.382667 287
P3462 0.382353 13
P2160 0.382353 169
P3250 0.382353 13
P2210 0.381579 29
P2232 0.380952 16
P2229 0.380952 320
P2849 0.380952 24
P1816 0.380544 532
P1366 0.380435 35
P3274 0.380282 27
P3625 0.380282 27
P2624 0.380165 46
P1099 0.380000 57
P1862 0.379553 323
P2145 0.379487 74
P1179 0.379331 646
P2532 0.379310 11
P3009 0.379310 11
P1448 0.379310 22
P1573 0.379182 102
P1242 0.379147 80
P1867 0.378947 180
P3796 0.378788 25
P2542 0.378676 103
P1010 0.378485 2579
P3563 0.378378 168
P2333 0.378161 329
P1804 0.377193 43
P3551 0.377049 138
P1802 0.376712 110
P3188 0.376623 29
P3236 0.376543 305
P2995 0.376344 35
P3769 0.375940 50
P3685 0.375758 186
P1455 0.375527 267
P1712 0.375367 128
P1798 0.375321 1168
P2183 0.375000 9
P3645 0.375000 15
P3254 0.375000 12
P1371 0.375000 9
P1314 0.375000 9
P2700 0.375000 21
P1189 0.374735 353
P3513 0.374384 76
P2627 0.373684 71
P1547 0.373494 31
P3309 0.373333 140
P3687 0.373259 134
P3632 0.373134 175
P1114 0.372881 22
P3279 0.372727 41
P3830 0.372093 16
P3329 0.371859 74
P3878 0.371795 29
P3025 0.370968 23
P1127 0.370968 46
P2755 0.370968 23
P1832 0.370370 280
P3277 0.369942 64
P2626 0.369565 238
P1880 0.369532 245
P3218 0.369151 213
P1966 0.368966 107
P3674 0.368902 242
P2253 0.368794 104
P1269 0.368537 834
P2378 0.368421 28
P1973 0.368421 14
P1447 0.368421 28
P1926 0.368209 183
P3747 0.368000 138
P1091 0.367965 85
P3097 0.367925 156
P2104 0.367925 39
P3246 0.367816 96
P2595 0.367751 260
P1237 0.367704 378
P3553 0.367089 87
P2254 0.366667 11
P1799 0.366423 251
P3722 0.366412 48
P2539 0.366228 167
P3721 0.366197 156
P1178 0.366013 168
P2325 0.365953 359
P3034 0.365854 45
P1348 0.365854 30
P3214 0.365733 222
P1007 0.365589 1515
P3049 0.365385 19
P3754 0.365079 69
P1974 0.364865 81
P1937 0.364865 108
P2342 0.364035 415
P1549 0.363636 32
P3228 0.363636 8
P3704 0.363636 20
P1851 0.363636 24
P3851 0.363636 28
P1341 0.363636 20
P1423 0.363636 8
P3244 0.363029 163
P1224 0.362637 132
P2635 0.362416 108
P2100 0.362416 162
P3629 0.362222 163
P2441 0.362126 109
P2336 0.362018 122
P3211 0.361963 413
P3888 0.361905 38
P3357 0.361538 47
P1044 0.361181 722
P2400 0.360795 127
P3627 0.360656 22
P1638 0.360502 230
P1854 0.360191 979
P3535 0.360000 18
P2231 0.360000 9
P3226 0.359801 145
P3123 0.359743 336
P2165 0.359699 191
P1761 0.359684 91
P3287 0.358209 48
P2375 0.358209 72
P3922 0.357143 115
P3707 0.357143 30
P3154 0.357143 5
P1154 0.357143 5
P3146 0.357143 15
P3827 0.357143 5
P1069 0.357103 636
P1597 0.356861 723
P2668 0.356858 268
P2865 0.356725 61
P1853 0.356674 489
P1381 0.356589 46
P3533 0.355987 110
P1011 0.355962 818
P2520 0.355932 21
P3290 0.355932 21
P1790 0.355932 84
P2746 0.355828 174
P3702 0.355670 69
P1938 0.355556 16
P3215 0.355330 70
P2752 0.354881 269
P1209 0.354430 56
P3675 0.354260 158
P3880 0.354167 17
P2222 0.353982 120
P3762 0.353659 29
P2116 0.353535 35
P1442 0.353488 76
P3444 0.353175 89
P3757 0.353167 184
P2033 0.352941 12
P3763 0.352941 12
P2032 0.352941 48
P2553 0.352518 98
P3630 0.352381 37
P3874 0.352113 25
P2200 0.352083 169
P1758 0.351542 399
P1503 0.351506 2521
P2709 0.351351 195
P3085 0.351351 78
P1933 0.351351 117
P3135 0.350877 20
P3428 0.350877 40
P2740 0.350877 20
P1931 0.350515 34
P3720 0.350272 193
P2753 0.350240 511
P2212 0.350000 168
P2357 0.350000 42
P2616 0.350000 14
P3697 0.349515 72
P1229 0.348993 52
P2361 0.348837 15
P2080 0.348485 23
P3331 0.348259 70
P1058 0.347949 738
P2240 0.347826 8
P2954 0.347826 8
P1985 0.347826 16
P1271 0.346801 412
P2850 0.346667 26
P2644 0.346154 9
P2050 0.346154 18
P3190 0.345455 266
P3910 0.345361 67
P1109 0.344992 217
P3145 0.344828 10
P1330 0.344828 20
P2814 0.344828 10
P2082 0.344371 52
P2810 0.344262 21
P1235 0.344262 21
P2187 0.344086 32
P3653 0.343891 76
P2570 0.343750 11
P1350 0.343750 88
P1512 0.343434 68
P3076 0.343284 23
P1576 0.343137 245
P3595 0.343042 106
P2704 0.342857 24
P3272 0.342857 12
P1588 0.342801 3319
P1367 0.342593 222
P1568 0.342342 152
P3386 0.342105 13
P2987 0.341463 14
P1591 0.341176 29
P1976 0.340698 293
P3615 0.340426 16
P2217 0.340426 64
P3500 0.340426 16
P3897 0.340426 32
P1112 0.340323 422
P1101 0.340040 507
P3328 0.339869 52
P3202 0.339623 108
P3294 0.339450 148
P3180 0.338983 20
P2631 0.338117 754
P3916 0.338095 71
P1266 0.337884 495
P2030 0.337500 27
P3709 0.337308 198
P2216 0.336815 129
P3784 0.336634 34
P2725 0.336508 106
P2759 0.335227 59
P3295 0.334996 470
P1046 0.334615 957
P1273 0.333874 206
P2990 0.333333 9
P2318 0.333333 41
P1893 0.333333 7
P1480 0.333333 5
P1133 0.333333 79
P1463 0.333333 28
P2406 0.333333 44
P1796 0.333333 16
P1980 0.333333 55
P3695 0.333333 56
P3723 0.333333 9
P3548 0.333333 13
P3616 0.333333 14
P2507 0.333333 8
P2320 0.333333 44
P1419 0.332542 140
P3252 0.331731 69
P1819 0.331572 251
P1605 0.330855 89
P1524 0.330097 102
P2177 0.330097 34
P3626 0.330070 236
P2555 0.329960 163
P2095 0.329825 94
P2128 0.328767 72
P2798 0.328571 23
P2724 0.328542 320
P2764 0.328520 182
P1513 0.328383 199
P3283 0.327957 61
P3413 0.326923 34
P3738 0.326531 16
P1559 0.326316 186
P2636 0.326087 45
P2551 0.326087 15
P3543 0.326087 120
P3577 0.325843 29
P3419 0.325581 28
P1427 0.325581 14
P1814 0.325411 178
P2332 0.325000 13
P1850 0.325000 26
P2186 0.324518 454
P2042 0.324324 12
P2458 0.324207 225
P3198 0.323276 150
P1984 0.322746 315
P3245 0.322581 30
P2203 0.322581 10
P3640 0.322449 79
P1518 0.322222 58
P1195 0.322132 278
P2040 0.322034 38
P2379 0.322034 19
P3900 0.322034 19
P1020 0.321429 252
P1173 0.321429 9
P3575 0.321033 87
P2213 0.320652 118
P1312 0.320513 75
P1769 0.320000 16
P2355 0.320000 8
P1975 0.319672 312
P1876 0.319516 555
P3896 0.319444 23
P1471 0.319444 46
P1809 0.319277 53
P1765 0.318612 101
P3744 0.318605 137
P1211 0.317549 456
P3801 0.317460 20
P3091 0.317073 221
P3541 0.316667 19
P2304 0.316129 98
P2367 0.315789 6
P2354 0.315789 24
P1554 0.315789 6
P2557 0.315789 36
P2979 0.315789 6
P2286 0.315663 262
P2594 0.315385 410
P1018 0.315000 630
P2581 0.314815 17
P1444 0.314590 207
P3168 0.313364 68
P3847 0.312500 20
P2061 0.312500 5
P3846 0.312500 10
P3680 0.311747 207
P3136 0.311688 48
P1532 0.311362 359
P3000 0.311037 93
P1317 0.310811 23
P3237 0.310734 220
P1451 0.310345 9
P2335 0.310256 121
P1563 0.310000 620
P1756 0.309859 286
P1071 0.309848 387
P1542 0.309735 35
P2211 0.309524 13
P1817 0.309524 13
P2622 0.309417 69
P1170 0.309091 17
P3417 0.308989 55
P3024 0.307692 12
P1473 0.307692 12
P1131 0.307600 255
P2870 0.307487 115
P1391 0.307365 217
P3809 0.307229 102
P1249 0.306792 131
P1981 0.306452 57
P2817 0.306122 30
P1014 0.305956 1166
P2648 0.305672 291
P2706 0.305556 88
P3488 0.305556 11
P1952 0.305556 22
P2471 0.305556 11
P3786 0.305147 83
P2035 0.305085 18
P1713 0.304545 67
P3414 0.304348 7
P2184 0.304348 7
P1500 0.304292 2368
P3797 0.303797 24
P2989 0.303571 34
P3498 0.303571 17
P3802 0.303030 20
P3567 0.303030 10
P3324 0.303030 10
P2285 0.302932 93
P3524 0.301887 208
P3040 0.300680 531
P1514 0.300412 73
P3833 0.300000 12
P3019 0.300000 6
P1891 0.300000 51
P1213 0.299401 300
P3489 0.298368 128
P2107 0.298013 45
P1795 0.297872 14
P2599 0.297767 480
P2288 0.297659 89
P2056 0.297115 309
P1138 0.296970 49
P2435 0.296408 685
P2893 0.296296 24
P2937 0.296296 8
P2782 0.296296 8
P1999 0.296236 181
P1171 0.295374 83
P3676 0.295045 131
P3351 0.294479 48
P3843 0.294118 10
P1164 0.294118 15
P3495 0.294118 15
P3855 0.294118 5
P2317 0.294118 5
P3742 0.294118 5
P1811 0.293963 112
P1210 0.293729 89
P3306 0.293532 118
P1320 0.293478 27
P1632 0.293103 119
P2508 0.293023 63
P1146 0.292991 673
P3800 0.292683 12
P1132 0.292444 298
P1168 0.292169 97
P1822 0.291785 309
P2428 0.291781 213
P3249 0.291667 35
P3717 0.291667 21
P3319 0.291525 86
P2330 0.290795 834
P1153 0.290323 27
P1719 0.289855 20
P3484 0.288889 13
P2854 0.288462 15
P2821 0.287600 501
P3726 0.285714 6
P1409 0.285714 32
P2374 0.285714 6
P3753 0.285714 6
P2238 0.285714 52
P2114 0.285714 8
P2717 0.283688 80
P3460 0.283388 87
P3545 0.282353 216
P2388 0.282258 35
P2351 0.282090 189
P1881 0.282051 33
P1767 0.280702 96
P3909 0.280000 7
P2234 0.279412 38
P2383 0.279070 60
P1279 0.277778 10
P1557 0.277778 10
P2766 0.277551 68
P2744 0.277477 154
P3317 0.277108 23
P2053 0.276923 18
P3316 0.276708 158
P2867 0.275862 8
P2898 0.275862 8
P2051 0.275862 32
P3730 0.273684 26
P2762 0.271829 165
P3181 0.271605 22
P1579 0.271386 368
P3065 0.271252 351
P3806 0.271186 48
P2265 0.271186 16
P3647 0.268421 51
P2376 0.268293 11
P2024 0.268000 67
P1762 0.267857 15
P3628 0.267857 15
P2687 0.267327 54
P1160 0.267241 31
P2175 0.266667 12
P1056 0.266585 434
P2259 0.266515 117
P1105 0.266204 115
P3100 0.266129 99
P3719 0.264706 9
P2780 0.264706 117
P1558 0.263279 114
P1361 0.263158 30
P3509 0.262295 96
P1515 0.262069 38
P2311 0.261905 22
P2076 0.261364 23
P1027 0.260959 631
P3542 0.260870 30
P3070 0.260870 24
P2857 0.260870 6
P2233 0.260870 6
P3421 0.260870 18
P3502 0.260870 12
P2364 0.260417 25
P3323 0.260355 44
P3116 0.260274 19
P3860 0.259740 20
P3729 0.259615 27
P2401 0.259615 27
P2172 0.259574 61
P1904 0.259259 7
P1906 0.258065 8
P2413 0.258065 8
P1540 0.258065 32
P1067 0.257983 614
P2741 0.256446 368
P3435 0.255682 45
P1889 0.255319 24
P3803 0.255319 12
P2770 0.255319 24
P2093 0.255245 73
P2314 0.255102 25
P1824 0.254753 67
P2260 0.254545 28
P2598 0.254237 15
P2726 0.253731 153
P2756 0.253670 432
P3463 0.253521 18
P1240 0.251462 43
P2309 0.250000 16
P3928 0.250000 6
P3072 0.250000 11
P3637 0.250000 32
P2492 0.250000 8
P1395 0.250000 7
P2757 0.249683 197
P1060 0.248826 371
P1983 0.246377 17
P3731 0.245509 41
P2765 0.245203 115
P2176 0.245098 25
P1845 0.245064 211
P1130 0.244186 42
P3083 0.244000 305
P1147 0.243243 9
P3230 0.242678 232
P3911 0.242424 16
P1316 0.242054 99
P2178 0.240924 219
P2689 0.240000 6
P1698 0.238532 78
P3678 0.238411 36
P3737 0.238095 5
P2813 0.238095 70
P2852 0.238095 10
P2891 0.238095 15
P2396 0.237975 188
P1215 0.237288 14
P2489 0.235772 29
P3772 0.235294 16
P2629 0.235294 8
P1977 0.235116 545
P3881 0.235043 55
P2832 0.234375 15
P1393 0.234375 15
P1001 0.233690 2776
P2688 0.230769 6
P3552 0.230769 12
P3554 0.227273 5
P1397 0.226852 49
P3756 0.226667 17
P3755 0.225806 14
P2588 0.222973 528
P1073 0.230971 176
P3618 0.228571 8
P1220 0.228330 108
P1256 0.228070 13
P1364 0.227273 5
P3286 0.227273 30
P1142 0.226804 22
P2874 0.226562 29
P3665 0.225806 14
P2105 0.225248 91
P1525 0.222222 24
P3481 0.222222 32
P1438 0.217391 5
P1871 0.220930 38
P3667 0.222222 96
P2479 0.216216 8
P2438 0.215064 217
P1759 0.214286 6
P3901 0.213483 19
P2894 0.212121 7
P2801 0.210843 35
P1267 0.207921 84
P1097 0.206957 238
P2278 0.206897 18
P2185 0.206612 25
P1460 0.204819 17
P3205 0.204678 35
P3823 0.204545 81
P2703 0.204545 9
P2576 0.204301 19
P3003 0.200000 9
P1930 0.196673 201
P2769 0.195652 9
P1852 0.194805 15
P3067 0.194030 26
P2739 0.192547 31
P3751 0.189542 174
P2221 0.189189 70
P1094 0.187629 91
P3219 0.184932 54
P3837 0.184211 7
P1946 0.183673 9
P2111 0.183472 242
P3177 0.181818 6
P1250 0.181818 6
P2247 0.180556 13
P3775 0.179775 16
P3247 0.179487 7
P1987 0.179283 45
P2349 0.178571 15
P1358 0.177215 14
P2182 0.176724 41
P1516 0.176471 6
P3094 0.176471 33
P3733 0.174312 19
P1278 0.173184 31
P3520 0.169118 23
P1791 0.175470 196
P2468 0.172414 20
P3292 0.172414 5
P1995 0.168831 13
P3337 0.166667 17
P3776 0.166667 10
P3712 0.165138 36
P3221 0.163866 39
P1843 0.163265 8
P1136 0.162162 12
P2787 0.161290 10
P2883 0.157895 21
P2117 0.156627 13
P3765 0.156250 10
P3243 0.151515 55
P3547 0.150943 8
P1075 0.148936 14
P1274 0.145161 9
P1241 0.142857 13
P2366 0.142857 5
P1158 0.141176 12
P2702 0.140625 9
P2827 0.139918 34
P2398 0.138889 5
P2362 0.137255 14
P3217 0.132394 47
P2280 0.129534 25
P2472 0.128205 5
P1456 0.127273 7
P1659 0.124378 25
P2856 0.121951 10
P1268 0.113924 9
P3448 0.112069 13
P2481 0.109756 9
P1321 0.109375 7
P1092 0.108696 10
P1388 0.107143 6
P1174 0.106383 20
P3068 0.104167 5
P2307 0.101010 10
P2219 0.090411 33
P2589 0.063898 40
P1723 0.061350 10
P1155 0.053191 5
